K:3	len:25	0.0015232563018798828
K:4	len:25	0.0012960433959960938
K:5	len:25	0.0009589195251464844
K:6	len:25	0.0008761882781982422
K:7	len:25	0.0007860660552978516
K:8	len:25	0.0009648799896240234
K:9	len:25	0.002101898193359375
K:10	len:25	0.0011022090911865234
K:11	len:25	0.0010731220245361328
K:12	len:25	0.0007801055908203125
K:13	len:25	0.0006811618804931641
K:14	len:25	0.0008459091186523438
K:15	len:25	0.0013079643249511719
K:16	len:25	0.0011608600616455078
K:17	len:25	0.0007297992706298828
K:18	len:25	0.0006871223449707031
K:19	len:25	0.0006730556488037109
K:20	len:25	0.0007622241973876953
K:3	len:50	0.002958059310913086
K:4	len:50	0.0015690326690673828
K:5	len:50	0.0017898082733154297
K:6	len:50	0.0015270709991455078
K:7	len:50	0.001148223876953125
K:8	len:50	0.0013082027435302734
K:9	len:50	0.0013899803161621094
K:10	len:50	0.001641988754272461
K:11	len:50	0.0012350082397460938
K:12	len:50	0.0010840892791748047
K:13	len:50	0.0011022090911865234
K:14	len:50	0.002148151397705078
K:15	len:50	0.0015130043029785156
K:16	len:50	0.001177072525024414
K:17	len:50	0.0012559890747070312
K:18	len:50	0.0012006759643554688
K:19	len:50	0.0012710094451904297
K:20	len:50	0.001255035400390625
K:3	len:100	0.003945112228393555
K:4	len:100	0.004254817962646484
K:5	len:100	0.004929780960083008
K:6	len:100	0.003100872039794922
K:7	len:100	0.0022749900817871094
K:8	len:100	0.0026710033416748047
K:9	len:100	0.001669168472290039
K:10	len:100	0.0017552375793457031
K:11	len:100	0.0013911724090576172
K:12	len:100	0.0014789104461669922
K:13	len:100	0.001275777816772461
K:14	len:100	0.0011987686157226562
K:15	len:100	0.001096963882446289
K:16	len:100	0.001168966293334961
K:17	len:100	0.0016491413116455078
K:18	len:100	0.0017018318176269531
K:19	len:100	0.001306295394897461
K:20	len:100	0.0012118816375732422
K:3	len:200	0.006543159484863281
K:4	len:200	0.007805347442626953
K:5	len:200	0.00781702995300293
K:6	len:200	0.0048999786376953125
K:7	len:200	0.030390024185180664
K:8	len:200	0.0031070709228515625
K:9	len:200	0.0024340152740478516
K:10	len:200	0.0026619434356689453
K:11	len:200	0.002296924591064453
K:12	len:200	0.0034499168395996094
K:13	len:200	0.003033876419067383
K:14	len:200	0.003216981887817383
K:15	len:200	0.002089262008666992
K:16	len:200	0.00244903564453125
K:17	len:200	0.002569913864135742
K:18	len:200	0.002117156982421875
K:19	len:200	0.002177000045776367
K:20	len:200	0.0013380050659179688
K:3	len:400	0.035488128662109375
K:4	len:400	0.008793115615844727
K:5	len:400	0.018983840942382812
K:6	len:400	0.012238025665283203
K:7	len:400	0.008727073669433594
K:8	len:400	0.006815910339355469
K:9	len:400	0.019936800003051758
K:10	len:400	0.0037298202514648438
K:11	len:400	0.004266023635864258
K:12	len:400	0.003945112228393555
K:13	len:400	0.0026907920837402344
K:14	len:400	0.0028181076049804688
K:15	len:400	0.0021402835845947266
K:16	len:400	0.002115964889526367
K:17	len:400	0.020080089569091797
K:18	len:400	0.0023407936096191406
K:19	len:400	0.002302885055541992
K:20	len:400	0.0022208690643310547
K:3	len:800	0.045649051666259766
K:4	len:800	0.05064702033996582
K:5	len:800	0.08227992057800293
K:6	len:800	0.02480792999267578
K:7	len:800	0.1990678310394287
K:8	len:800	0.15411710739135742
K:9	len:800	0.016844987869262695
K:10	len:800	0.04429483413696289
K:11	len:800	0.006203889846801758
K:12	len:800	0.010039091110229492
K:13	len:800	0.005435943603515625
K:14	len:800	0.02123093605041504
K:15	len:800	0.004839897155761719
K:16	len:800	0.044438838958740234
K:17	len:800	0.005099058151245117
K:18	len:800	0.00493311882019043
K:19	len:800	0.0060117244720458984
K:20	len:800	0.004822969436645508
K:3	len:1600	0.13476300239562988
K:4	len:1600	0.07337617874145508
K:5	len:1600	0.06923079490661621
K:6	len:1600	0.03146505355834961
K:7	len:1600	0.051193952560424805
K:8	len:1600	0.029370784759521484
K:9	len:1600	0.02761077880859375
K:10	len:1600	0.02325606346130371
K:11	len:1600	0.03248906135559082
K:12	len:1600	0.02170109748840332
K:13	len:1600	0.02210211753845215
K:14	len:1600	0.01596808433532715
K:15	len:1600	0.017791271209716797
K:16	len:1600	0.016933679580688477
K:17	len:1600	0.021465778350830078
K:18	len:1600	0.010678768157958984
K:19	len:1600	0.012466907501220703
K:20	len:1600	0.011217117309570312
K:3	len:3200	0.1871631145477295
K:4	len:3200	0.13615679740905762
K:5	len:3200	0.11643695831298828
K:6	len:3200	0.08247804641723633
K:7	len:3200	0.08298206329345703
K:8	len:3200	0.06273722648620605
K:9	len:3200	0.06400370597839355
K:10	len:3200	0.05117392539978027
K:11	len:3200	0.038230180740356445
K:12	len:3200	0.0463261604309082
K:13	len:3200	0.03839898109436035
K:14	len:3200	0.03432607650756836
K:15	len:3200	0.03877830505371094
K:16	len:3200	0.027998924255371094
K:17	len:3200	0.029786109924316406
K:18	len:3200	0.03659987449645996
K:19	len:3200	0.018812894821166992
K:20	len:3200	0.026771068572998047
K:3	len:6400	0.41719794273376465
K:4	len:6400	0.2871527671813965
K:5	len:6400	0.20890212059020996
K:6	len:6400	0.1656808853149414
K:7	len:6400	0.16231822967529297
K:8	len:6400	0.12661504745483398
K:9	len:6400	0.13262295722961426
K:10	len:6400	0.09899592399597168
K:11	len:6400	0.0976710319519043
K:12	len:6400	0.07988715171813965
K:13	len:6400	0.06210207939147949
K:14	len:6400	0.04350423812866211
K:15	len:6400	0.04566693305969238
K:16	len:6400	0.04017996788024902
K:17	len:6400	0.059143781661987305
K:18	len:6400	0.047972917556762695
K:19	len:6400	0.054943084716796875
K:20	len:6400	0.058981895446777344
K:3	len:12800	0.7583341598510742
K:4	len:12800	0.5657148361206055
K:5	len:12800	0.44260573387145996
K:6	len:12800	0.520899772644043
K:7	len:12800	0.5167107582092285
K:8	len:12800	0.2749817371368408
K:9	len:12800	0.2571709156036377
K:10	len:12800	0.20164203643798828
K:11	len:12800	0.2079911231994629
K:12	len:12800	0.1684272289276123
K:13	len:12800	0.15111613273620605
K:14	len:12800	0.15348029136657715
K:15	len:12800	0.15066814422607422
K:16	len:12800	0.12064194679260254
K:17	len:12800	0.11447620391845703
K:18	len:12800	0.11149287223815918
K:19	len:12800	0.10958385467529297
K:20	len:12800	0.11156892776489258
